token_symbol,token_mint,protocol,venue_type,tvl_usd,volume_usd,pool_id,pool_name
tGBP,2zMqyX4AYCk6mgy5UZ2S7zUaLxwERhK5WjqDzkPPbSpW,Orca,dex,127681.70044774315,0.0,3xdD7FCHuVGV61bCdyHu9e4PZgz8dvfhuUnrPSKXffQr,tGBP/GILTS
GILTS,GiLTSeSFnNse7xQVYeKdMyckGw66AoRmyggGg1NNd4yr,Orca,dex,127681.70044774315,0.0,3xdD7FCHuVGV61bCdyHu9e4PZgz8dvfhuUnrPSKXffQr,tGBP/GILTS
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Orca,dex,126887.004977766,55275.8875726363,AgeSxtVWWMojFWYNrXKnVp9cFuC5CQ7M4rzmrseLxfUj,USDC/SPX
SPX,J3NKxxXZcnNiMjKw9hYb2K4LUxgwB6t1FtPtQVsv3KFr,Orca,dex,126887.004977766,55275.8875726363,AgeSxtVWWMojFWYNrXKnVp9cFuC5CQ7M4rzmrseLxfUj,USDC/SPX
MNDE,MNDEFzGvMt87ueuHvVU9VcTqsAP5b3fTGPsHuuPA5ey,Orca,dex,125209.78297167957,834.200078664736,BVXNG6BrL2Tn3NmppnMeXHjBHTaQSnSnLE99JKwZSWPg,MNDE/mSOL
mSOL,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Orca,dex,125209.78297167957,834.200078664736,BVXNG6BrL2Tn3NmppnMeXHjBHTaQSnSnLE99JKwZSWPg,MNDE/mSOL
BOOP,boopkpWqe68MSxLqBGogs8ZbUDN4GXaLhFwNP7mpP1i,Orca,dex,121003.33947793292,0.02764251195,62xUy3X5qeFzE36tbvnAod8wDf7MT6CJmjnVkNeZQpKV,BOOP/USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Orca,dex,121003.33947793292,0.02764251195,62xUy3X5qeFzE36tbvnAod8wDf7MT6CJmjnVkNeZQpKV,BOOP/USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Orca,dex,120475.26712254046,1019.35819768811,5wiH1U8kccWcQoES2RMM8cjkdXGaDNwMFMhmyGM75aGS,USDC/frxUSD
frxUSD,GzX1ireZDU865FiMaKrdVB1H6AE8LAqWYCg6chrMrfBw,Orca,dex,120475.26712254046,1019.35819768811,5wiH1U8kccWcQoES2RMM8cjkdXGaDNwMFMhmyGM75aGS,USDC/frxUSD
GLDx,Xsv9hRk1z5ystj9MhnA7Lq4vjSsLwzL2nxrwmwtD3re,Orca,dex,116867.96357345895,27236.8635281398,9crUEFyBGQ1psMqpEVe4SzriVjZ2BFPpbEBEbQrvgLmx,GLDx/USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Orca,dex,116867.96357345895,27236.8635281398,9crUEFyBGQ1psMqpEVe4SzriVjZ2BFPpbEBEbQrvgLmx,GLDx/USDC
AURY,AURYydfxJib1ZkTir1Jn1J9ECYUtjb6rKQVmtYaixWPP,Orca,dex,114433.94350011536,382.578943828964,Gr7WKYBqRLt7oUkjZ54LSbiUf8EgNWcj3ogtN8dKbfeb,AURY/USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Orca,dex,114433.94350011536,382.578943828964,Gr7WKYBqRLt7oUkjZ54LSbiUf8EgNWcj3ogtN8dKbfeb,AURY/USDC
SOL,So11111111111111111111111111111111111111112,Orca,dex,112745.1516978343,37991.6938533854,27ExzqiGapKFd6NhffapRfdSkuykTVUqY5qeuNnrzBNm,SOL/ORE
ORE,oreoU2P8bN6jkk3jbaiVxYnG1dCXcYxwhwyK9jSybcp,Orca,dex,112745.1516978343,37991.6938533854,27ExzqiGapKFd6NhffapRfdSkuykTVUqY5qeuNnrzBNm,SOL/ORE
SBC,DBAzBUXaLj1qANCseUPZz4sp9F8d2sc78C4vKjhbTGMA,Orca,dex,110765.04911884507,1886.31450668377,6qBVw2qtSsf4cAT572dKS629SMWCLjnFX4d4WkySLFZ7,SBC/USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Orca,dex,110765.04911884507,1886.31450668377,6qBVw2qtSsf4cAT572dKS629SMWCLjnFX4d4WkySLFZ7,SBC/USDC
ORCA,orcaEKTdK7LKz57vaAYr9QeNsVEPfiu6QeMU1kektZE,Orca,dex,109124.32157682786,3444.78999271141,Ema46A5kTJCd9DYP68CpBgCTfjaA1WoKxXTtx9uHtJLu,ORCA/xORCA
xORCA,xorcaYqbXUNz3474ubUMJAdu2xgPsew3rUCe5ughT3N,Orca,dex,109124.32157682786,3444.78999271141,Ema46A5kTJCd9DYP68CpBgCTfjaA1WoKxXTtx9uHtJLu,ORCA/xORCA
SOL,So11111111111111111111111111111111111111112,Orca,dex,108139.72292191487,386822.839776283,FpCMFDFGYotvufJ7HrFHsWEiiQCGbkLCtwHiDnh7o28Q,SOL/USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Orca,dex,108139.72292191487,386822.839776283,FpCMFDFGYotvufJ7HrFHsWEiiQCGbkLCtwHiDnh7o28Q,SOL/USDC
whETH,7vfCXTUXx5WJV5JADk17DUJ4ksgau7utNKj4b963voxs,Orca,dex,107328.22758659802,445027.202606252,AU971DrPyhhrpRnmEBp5pDTWL2ny7nofb5vYBjDJkR2E,whETH/USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Orca,dex,107328.22758659802,445027.202606252,AU971DrPyhhrpRnmEBp5pDTWL2ny7nofb5vYBjDJkR2E,whETH/USDC
SOL,So11111111111111111111111111111111111111112,Orca,dex,104024.31707257207,581.950644921099,CyLBEHfCYK1jVsTe8kdE3Pw3VSgF3U47UHBzt1znT5jT,SOL/SPDR
SPDR,AT79ReYU9XtHUTF5vM6Q4oa9K8w7918Fp5SU7G1MDMQY,Orca,dex,104024.31707257207,581.950644921099,CyLBEHfCYK1jVsTe8kdE3Pw3VSgF3U47UHBzt1znT5jT,SOL/SPDR
ezSOL,ezSoL6fY1PVdJcJsUpe5CM3xkfmy3zoVCABybm5WtiC,Orca,dex,103383.31706742123,20350.5378840558,7FcvD7B7GZKJjNUuRAX8exMkMkHPsptwFrqhtLf5c4rf,ezSOL/JitoSOL
JitoSOL,J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,Orca,dex,103383.31706742123,20350.5378840558,7FcvD7B7GZKJjNUuRAX8exMkMkHPsptwFrqhtLf5c4rf,ezSOL/JitoSOL
BORG,3dQTr7ror2QPKQ3GbBCokJUmjErGg8kTJzdnYjNfvi3Z,Orca,dex,100557.1828221014,93998.6627721605,Ab5pqdTEw1McsizEaQfLEyMLhkfxwzrpyqFASpftQcpq,BORG/USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Orca,dex,100557.1828221014,93998.6627721605,Ab5pqdTEw1McsizEaQfLEyMLhkfxwzrpyqFASpftQcpq,BORG/USDC
JLP,27G8MtK7VtTcCHkpASjSDdkWWYfoqT6ggEuKidVJidD4,Orca,dex,98371.41431680483,13273.8748598972,83cSZEQfeVtUTgtYXPXNCQYM97R4FijzXimGnNzwd35V,JLP/syrupUSDC
syrupUSDC,AvZZF1YaZDziPY2RCK4oJrRVrbN3mTD9NL24hPeaZeUj,Orca,dex,98371.41431680483,13273.8748598972,83cSZEQfeVtUTgtYXPXNCQYM97R4FijzXimGnNzwd35V,JLP/syrupUSDC
SOL,So11111111111111111111111111111111111111112,Orca,dex,98362.29792990345,71826.0369262992,CmyuZJEnEoTnSD5mJLMtzLApocPNszZCWwkiEBbUD3ez,SOL/BNB
BNB,9gP2kCy3wA1ctvYWQk75guqXuHfrEomqydHLtcTCqiLa,Orca,dex,98362.29792990345,71826.0369262992,CmyuZJEnEoTnSD5mJLMtzLApocPNszZCWwkiEBbUD3ez,SOL/BNB
hyUSD,5YMkXAYccHSGnHn9nob9xEvv6Pvka9DZWH7nTbotTu9E,Orca,dex,98097.36024667289,79614.8085150509,DPuvgdexSmQTscxdH3HD2FBUZQGTeEAmMTmYjVVx66xg,hyUSD/USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Orca,dex,98097.36024667289,79614.8085150509,DPuvgdexSmQTscxdH3HD2FBUZQGTeEAmMTmYjVVx66xg,hyUSD/USDC
SOL,So11111111111111111111111111111111111111112,Orca,dex,96805.32988616015,69823.0888413827,7qbRF6YsyGuLUVs6Y1q64bdVrfe4ZcUUz1JRdoVNUJnm,SOL/USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Orca,dex,96805.32988616015,69823.0888413827,7qbRF6YsyGuLUVs6Y1q64bdVrfe4ZcUUz1JRdoVNUJnm,SOL/USDC
WBTC,3NZ9JMVBmGAqocybic2c7LQCJScmgsAZ6vQqTDzcqmJh,Orca,dex,96572.096305962,114423.079083343,55BrDTCLWayM16GwrMEQU57o4PTm6ceF9wavSdNZcEiy,WBTC/USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Orca,dex,96572.096305962,114423.079083343,55BrDTCLWayM16GwrMEQU57o4PTm6ceF9wavSdNZcEiy,WBTC/USDC
GUN,3jUf2RTyXp867piSB2dt8uUcNiLDW58asjGtXkRAkBbe,Orca,dex,93010.38461563028,6424.53416152959,6iCgjaaCTQqsfBp1tPuFCZbLobWEn6m2sKaYJRxYVrDR,GUN/USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Orca,dex,93010.38461563028,6424.53416152959,6iCgjaaCTQqsfBp1tPuFCZbLobWEn6m2sKaYJRxYVrDR,GUN/USDC
MF,moonThZEkkTVoNB7v6YVCQiT56JYDZ1oN185ba3WizL,Orca,dex,92776.50512952816,11799.3014655278,94smPyT1X79hJK8z6qcSpHeMbRrqZVVzXGVvtsFzDdEH,MF/USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Orca,dex,92776.50512952816,11799.3014655278,94smPyT1X79hJK8z6qcSpHeMbRrqZVVzXGVvtsFzDdEH,MF/USDC
SOL,So11111111111111111111111111111111111111112,Orca,dex,91476.08265019766,7453.78154127391,HJPjoWUrhoZzkNfRpHuieeFk9WcZWjwy6PBjZ81ngndJ,SOL/USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Orca,dex,91476.08265019766,7453.78154127391,HJPjoWUrhoZzkNfRpHuieeFk9WcZWjwy6PBjZ81ngndJ,SOL/USDC
DOOD,DvjbEsdca43oQcw2h3HW1CT7N3x5vRcr3QrvTUHnXvgV,Orca,dex,90419.31873276734,12900.4198426116,5wRj5DPdM6Jd84B7reRwUMmerEk4T2PFsZDJQ5boYsic,DOOD/USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Orca,dex,90419.31873276734,12900.4198426116,5wRj5DPdM6Jd84B7reRwUMmerEk4T2PFsZDJQ5boYsic,DOOD/USDC
SOL,So11111111111111111111111111111111111111112,Orca,dex,89142.29910226571,16434.8643153905,8X5tAh7EcafARDGhmLHxkiG5CousuB1yLtYsbuM9tD1T,SOL/sSOL
sSOL,sSo14endRuUbvQaJS3dq36Q829a3A6BEfoeeRGJywEh,Orca,dex,89142.29910226571,16434.8643153905,8X5tAh7EcafARDGhmLHxkiG5CousuB1yLtYsbuM9tD1T,SOL/sSOL
SOL,So11111111111111111111111111111111111111112,Orca,dex,82669.76895782776,9863.00546864726,HQcY5n2zP6rW74fyFEhWeBd3LnJpBcZechkvJpmdb8cx,SOL/mSOL
mSOL,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Orca,dex,82669.76895782776,9863.00546864726,HQcY5n2zP6rW74fyFEhWeBd3LnJpBcZechkvJpmdb8cx,SOL/mSOL
GEOD,7JA5eZdCzztSfQbJvS8aVVxMFfd81Rs9VvwnocV1mKHu,Orca,dex,79757.91934335894,71270.3977071602,ig9EkJ63zrSRg7BKMGdyfPfNRCRwxGNVV1FByz26QkC,GEOD/USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Orca,dex,79757.91934335894,71270.3977071602,ig9EkJ63zrSRg7BKMGdyfPfNRCRwxGNVV1FByz26QkC,GEOD/USDC
SOL,So11111111111111111111111111111111111111112,Orca,dex,77074.34945984391,25088.7248922501,FaoZEZFsRS2jJAzg5PXwNjDdA1hDAjDGAkDf4xRfY79w,SOL/ZBCN
ZBCN,ZBCNpuD7YMXzTHB2fhGkGi78MNsHGLRXUhRewNRm9RU,Orca,dex,77074.34945984391,25088.7248922501,FaoZEZFsRS2jJAzg5PXwNjDdA1hDAjDGAkDf4xRfY79w,SOL/ZBCN
SOL,So11111111111111111111111111111111111111112,Orca,dex,76464.01556411418,108634.234441546,J4jbvp8UAfAePYuQqFgzRJb64kTKpzNhvJtGFq5T4fDV,SOL/USD1
USD1,USD1ttGY1N17NEEHLmELoaybftRBUSErhqYiQzvEmuB,Orca,dex,76464.01556411418,108634.234441546,J4jbvp8UAfAePYuQqFgzRJb64kTKpzNhvJtGFq5T4fDV,SOL/USD1
SOL,So11111111111111111111111111111111111111112,Orca,dex,75964.63899827887,65077.5830570604,5zpyutJu9ee6jFymDGoK7F6S5Kczqtc9FomP3ueKuyA9,SOL/BONK
BONK,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,Orca,dex,75964.63899827887,65077.5830570604,5zpyutJu9ee6jFymDGoK7F6S5Kczqtc9FomP3ueKuyA9,SOL/BONK
SOL,So11111111111111111111111111111111111111112,Orca,dex,75191.7669365113,45926.8022405592,HsQGWEh3ib6w59rBh5n1jXmi8VXFBqKEjxozL6PGfcgb,SOL/USELESS
USELESS,Dz9mQ9NzkBcCsuGPFJ3r1bS4wgqKMHBPiVuniW8Mbonk,Orca,dex,75191.7669365113,45926.8022405592,HsQGWEh3ib6w59rBh5n1jXmi8VXFBqKEjxozL6PGfcgb,SOL/USELESS
INX,inxKXw9V2NDZE7hDijzpJaKKUb97NEPJDTCEEiYg4yY,Orca,dex,73486.73296406957,26711.1607816678,J8vNkuUVDwnb2XfSWLsjEgULYe2t317pyFk2AfRdBc89,INX/USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Orca,dex,73486.73296406957,26711.1607816678,J8vNkuUVDwnb2XfSWLsjEgULYe2t317pyFk2AfRdBc89,INX/USDC
SOL,So11111111111111111111111111111111111111112,Orca,dex,73138.63616116773,682.170853855623,BqnpCdDLPV2pFdAaLnVidmn3G93RP2p5oRdGEY2sJGez,SOL/BONK
BONK,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,Orca,dex,73138.63616116773,682.170853855623,BqnpCdDLPV2pFdAaLnVidmn3G93RP2p5oRdGEY2sJGez,SOL/BONK
KMNO,KMNo3nJsBXfcpJTVhZcXLW7RmTwTt4GVFE7suUBo9sS,Orca,dex,72613.02777914125,70486.1703798865,2nJjE2ba3iGtefN4UNM1KN5FdYCwssU4Bzhc8URceqh6,KMNO/JitoSOL
JitoSOL,J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,Orca,dex,72613.02777914125,70486.1703798865,2nJjE2ba3iGtefN4UNM1KN5FdYCwssU4Bzhc8URceqh6,KMNO/JitoSOL
SOL,So11111111111111111111111111111111111111112,Orca,dex,71711.5712278453,0.0,8NrkeHEzMawZaEurxF4QFBxcQ7jUpyUbM8qPxGjCMUzq,SOL/APING
APING,94sFWT94hg6qK9VtYwGz8VxbyEMaXf9H2U3HTTbofimy,Orca,dex,71711.5712278453,0.0,8NrkeHEzMawZaEurxF4QFBxcQ7jUpyUbM8qPxGjCMUzq,SOL/APING
XAUt0,AymATz4TCL9sWNEEV9Kvyz45CHVhDZ6kUgjTJPzLpU9P,Orca,dex,69802.86357361954,141932.779208188,B3QsKvpsBYVAuJBzyKRBWBJw8CAM45zStdJhtE1miBri,XAUt0/USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Orca,dex,69802.86357361954,141932.779208188,B3QsKvpsBYVAuJBzyKRBWBJw8CAM45zStdJhtE1miBri,XAUt0/USDC
cbBTC,cbbtcf3aa214zXHbiAZQwf4122FBYbraNdFqgw4iMij,Orca,dex,68881.57654489677,63915.2303384046,4z3sxEbjTZbg6UP74uzwJ4J3YYYsX5kGmkQ7GsWPbvuZ,cbBTC/zBTC
zBTC,zBTCug3er3tLyffELcvDNrKkCymbPWysGcWihESYfLg,Orca,dex,68881.57654489677,63915.2303384046,4z3sxEbjTZbg6UP74uzwJ4J3YYYsX5kGmkQ7GsWPbvuZ,cbBTC/zBTC
MXNe,6zYgzrT7X2wi9a9NeMtUvUWLLmf2a8vBsbYkocYdB9wa,Orca,dex,68710.29072138086,71.4822965836592,FvkMd3wr29ZwANx5fUpvqoroX11Mtzog3xDnroSMU9SW,MXNe/CETES
CETES,CETES7CKqqKQizuSN6iWQwmTeFRjbJR6Vw2XRKfEDR8f,Orca,dex,68710.29072138086,71.4822965836592,FvkMd3wr29ZwANx5fUpvqoroX11Mtzog3xDnroSMU9SW,MXNe/CETES
SOL,So11111111111111111111111111111111111111112,Orca,dex,67938.24883467949,90104.5723831455,D6NdKrKNQPmRZCCnG1GqXtF7MMoHB7qR6GU5TkG59Qz1,SOL/$WIF
$WIF,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,Orca,dex,67938.24883467949,90104.5723831455,D6NdKrKNQPmRZCCnG1GqXtF7MMoHB7qR6GU5TkG59Qz1,SOL/$WIF
mSOL,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Orca,dex,67704.70482940016,125067.951564352,AqJ5JYNb7ApkJwvbuXxPnTtKeuizjvC1s2fkp382y9LC,mSOL/USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Orca,dex,67704.70482940016,125067.951564352,AqJ5JYNb7ApkJwvbuXxPnTtKeuizjvC1s2fkp382y9LC,mSOL/USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Orca,dex,66371.01196920575,36.0961849464837,6XDUav9p3XiGRRZMQZcQmYvinCrax26EdqVCMHR9x43M,USDC/GRASS
GRASS,Grass7B4RdKfBCjTKgSqnXkqjwiGvQyFbuSCUJr3XXjs,Orca,dex,66371.01196920575,36.0961849464837,6XDUav9p3XiGRRZMQZcQmYvinCrax26EdqVCMHR9x43M,USDC/GRASS
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Orca,dex,64578.78382372808,13368.6513890688,AAtnicLL2uyhRWeMxm79ierLXmsYcyFRjGQzbiaURHmm,USDC/mPST
mPST,HUPfpnsaJtJGpJxAPNX1vXah7BgYiQYt1c2JMgMumvPs,Orca,dex,64578.78382372808,13368.6513890688,AAtnicLL2uyhRWeMxm79ierLXmsYcyFRjGQzbiaURHmm,USDC/mPST
PYUSD,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,Orca,dex,63359.8862718172,172047.28151933,GsKfZZEhrp6KHe3DLLbrD1pft22B6BDB3cxzAbPXZjq9,PYUSD/USDG
USDG,2u1tszSeqZ3qBWF3uNGPFc8TzMk2tdiwknnRMWGWjGWH,Orca,dex,63359.8862718172,172047.28151933,GsKfZZEhrp6KHe3DLLbrD1pft22B6BDB3cxzAbPXZjq9,PYUSD/USDG
mSOL,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Orca,dex,62872.959451527044,62813.0638254211,8dxebMPEZjYJvE5JfC9iicZt9pkATBLW1PFgRHi5wGGv,mSOL/JitoSOL
JitoSOL,J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,Orca,dex,62872.959451527044,62813.0638254211,8dxebMPEZjYJvE5JfC9iicZt9pkATBLW1PFgRHi5wGGv,mSOL/JitoSOL
SOL,So11111111111111111111111111111111111111112,Orca,dex,60766.90049874592,38455.7255061746,31KrYUDzgEQhEgr1JSNVfHAknWACcF97CtUaU8enKQsy,SOL/HYPE
HYPE,98sMhvDwXj1RQi5c5Mndm3vPe9cBqPrbLaufMXFNMh5g,Orca,dex,60766.90049874592,38455.7255061746,31KrYUDzgEQhEgr1JSNVfHAknWACcF97CtUaU8enKQsy,SOL/HYPE
bSOL,bSo13r4TkiE4KumL71LsHTPpL2euBYLFx6h9HP3piy1,Orca,dex,60306.46192229104,13372.3667608542,5snaYowgJDfuM1LPbTNUYHbgkKHtVVnzHiiLDWUV2hh8,bSOL/JitoSOL
JitoSOL,J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,Orca,dex,60306.46192229104,13372.3667608542,5snaYowgJDfuM1LPbTNUYHbgkKHtVVnzHiiLDWUV2hh8,bSOL/JitoSOL
NVDAx,Xsc9qvGR1efVDFGLrVsmkzv3qi45LTBjeUKSPmx9qEh,Orca,dex,59252.170616673124,48786.4979871212,6R4r93V5fcMzc13CL2enEepDSYcr4Qx3ptZBDwudTXCo,NVDAx/USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Orca,dex,59252.170616673124,48786.4979871212,6R4r93V5fcMzc13CL2enEepDSYcr4Qx3ptZBDwudTXCo,NVDAx/USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Orca,dex,58132.65855361492,0.238697611019709,Hyr4rKHVAm2GybzzGZrGvQucXPExFCDDQr6KmWJhw3o9,USDC/GRASS
GRASS,Grass7B4RdKfBCjTKgSqnXkqjwiGvQyFbuSCUJr3XXjs,Orca,dex,58132.65855361492,0.238697611019709,Hyr4rKHVAm2GybzzGZrGvQucXPExFCDDQr6KmWJhw3o9,USDC/GRASS
NEON,NeonTjSjsuo3rexg9o6vHuMXw62f9V7zvmu8M8Zut44,Orca,dex,57907.099120980485,1836.05327669787,GUWM1arUyDnkMGCHvJu3yt1qomJ988utqC3dFN2AUCDT,NEON/SOL
SOL,So11111111111111111111111111111111111111112,Orca,dex,57907.099120980485,1836.05327669787,GUWM1arUyDnkMGCHvJu3yt1qomJ988utqC3dFN2AUCDT,NEON/SOL
SOL,So11111111111111111111111111111111111111112,Orca,dex,54924.71116429869,17097.5898679873,BxtGdj3CqvYZTNKuTwADZ5RyNS7mRAwBEEXFk4h9orPD,SOL/GUN
GUN,3jUf2RTyXp867piSB2dt8uUcNiLDW58asjGtXkRAkBbe,Orca,dex,54924.71116429869,17097.5898679873,BxtGdj3CqvYZTNKuTwADZ5RyNS7mRAwBEEXFk4h9orPD,SOL/GUN
VNXAU,9TPL8droGJ7jThsq4momaoz6uhTcvX2SeMqipoPmNa8R,Orca,dex,54671.06209611895,42228.8954098154,8A1AouU1yV45kCPwyUKTaeDUzRhkfJDv5gqDk32Lsqf2,VNXAU/VCHF
VCHF,AhhdRu5YZdjVkKR3wbnUDaymVQL2ucjMQ63sZ3LFHsch,Orca,dex,54671.06209611895,42228.8954098154,8A1AouU1yV45kCPwyUKTaeDUzRhkfJDv5gqDk32Lsqf2,VNXAU/VCHF
CETES,CETES7CKqqKQizuSN6iWQwmTeFRjbJR6Vw2XRKfEDR8f,Orca,dex,53575.193798189786,3287.63597925407,4Lgz21ZmgtgtGikoQy5ZpuCuBCwTZoLx364rHiQwngsH,CETES/USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Orca,dex,53575.193798189786,3287.63597925407,4Lgz21ZmgtgtGikoQy5ZpuCuBCwTZoLx364rHiQwngsH,CETES/USDC
USDH,USDH1SM1ojwWUga67PGrgFWUHibbjqMvuMaDkRJTgkX,Orca,dex,53042.79141746225,655.076694520644,963Do8Jw6aKaRB7YLorAGrqAJqhWqVGAStkewfne1SX5,USDH/USDT
USDT,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,Orca,dex,53042.79141746225,655.076694520644,963Do8Jw6aKaRB7YLorAGrqAJqhWqVGAStkewfne1SX5,USDH/USDT
SPYx,XsoCS1TfEyfFhfvj8EtZ528L3CaKBDBRqRapnBbDF2W,Orca,dex,52211.03764441289,140209.094649292,Fae5dWVntUt6zbWu2voXxioDpMii7SqQwtsxBmoVCsHR,SPYx/USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Orca,dex,52211.03764441289,140209.094649292,Fae5dWVntUt6zbWu2voXxioDpMii7SqQwtsxBmoVCsHR,SPYx/USDC
MOVEUSD,3AdhVEX6k85yNivHVXDEiY3WyP2WgFQTUZCahGaeC2qm,Orca,dex,51324.61163776807,3159.51174700322,63DFX4pkJkDs4LV5s1x1Z1658rkx8yvt7MY9XXGsBMUh,MOVEUSD/USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Orca,dex,51324.61163776807,3159.51174700322,63DFX4pkJkDs4LV5s1x1Z1658rkx8yvt7MY9XXGsBMUh,MOVEUSD/USDC
W,85VBFQZC9TZkfaptBWjvUw7YbZjy52A6mjtPGjstQAmQ,Orca,dex,50869.72717158523,65.9616751735266,98fb6cDaAdHoYqfT1kvJosUgyEaWB6JbNEn16YSYCLxB,W/USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Orca,dex,50869.72717158523,65.9616751735266,98fb6cDaAdHoYqfT1kvJosUgyEaWB6JbNEn16YSYCLxB,W/USDC
SOL,So11111111111111111111111111111111111111112,Orca,dex,50790.32953110537,2075.60816981326,2kzQej2zTbZLk5Z2vT8DDD3SBPGzMhK8uWx2uhYWT5pg,SOL/LsSOL
LsSOL,3sfANVyJiq5uZCZvyizaDzBtHQQTNBr6RBGdXVmFcN5p,Orca,dex,50790.32953110537,2075.60816981326,2kzQej2zTbZLk5Z2vT8DDD3SBPGzMhK8uWx2uhYWT5pg,SOL/LsSOL
bSOL,bSo13r4TkiE4KumL71LsHTPpL2euBYLFx6h9HP3piy1,Orca,dex,49785.44456691743,23351.1490291669,CwZbEdMZdxjnPLcRGRz8PwuvA4tK4iBmS9YZrMvnrNJr,bSOL/mSOL
mSOL,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Orca,dex,49785.44456691743,23351.1490291669,CwZbEdMZdxjnPLcRGRz8PwuvA4tK4iBmS9YZrMvnrNJr,bSOL/mSOL
ONO,onoyC1ZjHNtT2tShqvVSg5WEcQDbu5zht6sdU9Nwjrc,Orca,dex,47647.82504642605,5636.33475943973,FeQGcgCxY3qWLSaagdw4yuECFNNpUWuzdbcA79uhAPeG,ONO/USDC
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Orca,dex,47647.82504642605,5636.33475943973,FeQGcgCxY3qWLSaagdw4yuECFNNpUWuzdbcA79uhAPeG,ONO/USDC
SOL,So11111111111111111111111111111111111111112,Orca,dex,47212.17741370091,6326.75276591868,9CqcxgPYpi32vfMFcFJuicQEHAKRha17D8DXBA8JcZTc,SOL/GP
GP,31k88G5Mq7ptbRDf3AM13HAq6wRQHXHikR8hik7wPygk,Orca,dex,47212.17741370091,6326.75276591868,9CqcxgPYpi32vfMFcFJuicQEHAKRha17D8DXBA8JcZTc,SOL/GP
