token_symbol,token_mint,protocol,venue_type,tvl_usd,volume_usd,pool_id,pool_name
bonkSOL,BonK1YhkXEGLZzwtcvRTip3gAL9nCeQD7ppZBLXhtTs,Kamino,lending,13837592.542713614,0.0,Ht9NoB1udjpRqws1sCw1j2dL7MeTDHYCDdDFkbc1Arst,bonkSOL (Main Market)
dfdvSOL,sctmB7GPi5L2Q5G9tUSzXvhZ4YiDMEGcRov9KfArQpx,Kamino,lending,13555375.550938275,0.0,CkgQnPbuHHwSv2mNdAKH79TKSqC6jsyttK9yh4MPH6z3,dfdvSOL (Main Market)
bSOL,bSo13r4TkiE4KumL71LsHTPpL2euBYLFx6h9HP3piy1,Kamino,lending,13134139.645177532,0.0,H9vmCVd77N1HZa36eBn3UnftYmg4vQzPfm1RxabHAMER,bSOL (Main Market)
vSOL,vSoLxydx6akxyMD9XEcPvGYNGq6Nn66oqVb3UkGkei7,Kamino,lending,10887482.327747792,0.0,CHBNUPdjeo2N5QkZY2uAqv7TW5EbCTMsfvaskCBuxbom,vSOL (Main Market)
fBTC,3orqhCKM5admbcHkHQhRAEKbXhUT5VPgsQqz7fBa6QdF,Kamino,lending,10028577.103619903,0.0,2EXNMnkHE5TY1wTwA9UKi3wpTvoXpFsDPeGC5GVttu5F,fBTC (Main Market)
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Kamino,lending,8613556.312146513,0.0,4QKFoFDzNFnvfkzVazABbCEfMwd3y1pZqUVzmpnkCphj,USDC (Huma Market)
PT-USX-01JUN26,3kctCXgt6pP3uZcek8SqNK2KZdQ6cqtj9hc3U46jhgBk,Kamino,lending,8446379.353051586,0.0,BLKW7xCY5g5qE8S5Z3riw7TYRQnm8NMfeqB9qb269Bo3,PT-USX-01JUN26 (Solstice Market)
USDT,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,Kamino,lending,7561951.972380481,0.0,H3t6qZ1JkguCNTi9uzVKqQ7dvt2cum4XiXWom6Gn5e5S,USDT (Main Market)
SPYx,XsoCS1TfEyfFhfvj8EtZ528L3CaKBDBRqRapnBbDF2W,Kamino,lending,7001556.711296369,0.0,UvXjBuC7YZYaGB9Rn1PpBD1GySmjzunXgE8Zev9ua8d,SPYx (xStocks Market)
pSOL,pSo1f9nQXWgXibFtKf7NWYxb5enAM4qfP6UJSiXRQfL,Kamino,lending,6680862.665601609,0.0,HV9KsS5mB4b9CFhDJVKdfxWBAomYfUk5PeUsdgMQsUrB,pSOL (Main Market)
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Kamino,lending,6001365.1920019705,0.0,97zoywd8mPZsGTg8q1wdD2Wgkdrs2tqusp1Qqcxbyj7E,USDC (xStocks Market)
FWDI,7GzQgf6DPo6ZANjnbhe9tNCpkGTv3zqHbsDx74jyQf9,Kamino,lending,5896909.89246159,0.0,2ZdH2K1J6WHGvfjfjX73VbcSh1cGUeTjFfNkYQXpcEHn,FWDI (Superstate Opening Bell Market)
eUSX,3ThdFZQKM6kRyVGLG48kaPg5TRMhYMKY1iCRa9xop1WC,Kamino,lending,5736236.213431023,0.0,ARQFJTiUJEuxoiA9VtAcnoAUHYvbTmhKytz7D6nfnfEb,eUSX (Solstice Market)
laineSOL,LAinEtNLgpmCP9Rvsf5Hn8W6EhNiKLZQti1xfWMLy6X,Kamino,lending,4966114.108493463,0.0,HMCXsf1jFUDbvGGhvUzCzwkKbmUhxhxz7gYZwXpTuReT,laineSOL (Main Market)
strongSOL,strng7mqqc1MBJJV6vMzYbEqnwVGvKKGKedeCvtktWA,Kamino,lending,4180110.0847811867,0.0,A2J2CEwmwa9aTKbEfNoik6YTyNep9GtvNjU65okWYhwn,strongSOL (Main Market)
PYUSD,2b1kV6DkPAnxd5ixfnxCpjxmKwqjjaYmCZfHsFu24GXo,Kamino,lending,4003862.9006298226,0.0,FswUCVjvfAuzHCgPDF95eLKscGsLHyJmD6hzkhq26CLe,PYUSD (JLP Market)
jSOL,7Q2afV64in6N6SeZsAAB81TJzwDoD6zpqmHkzi9Dcavn,Kamino,lending,3707839.1459810315,0.0,HD93Fq3gmVh3J7euJJ5MBw8Ph3ebeMFS699JQePN4XgN,jSOL (Main Market)
ETH,7vfCXTUXx5WJV5JADk17DUJ4ksgau7utNKj4b963voxs,Kamino,lending,3663861.145130889,0.0,febGYTnFX4GbSGoFHFeJXUHgNaK53fB23uDins9Jp1E,ETH (Main Market)
BSOL,bSo13r4TkiE4KumL71LsHTPpL2euBYLFx6h9HP3piy1,Kamino,lending,3650635.4974698653,0.0,7ZqBu1zJSGradNPqGpQxwSezLvuk1vr6EqKwP9Ahrezc,BSOL (GM-Solblaze)
JLP,27G8MtK7VtTcCHkpASjSDdkWWYfoqT6ggEuKidVJidD4,Kamino,lending,3574375.676273756,0.0,EAA3VVsxUuQB1Tm5x7TJkq9ATtiX5Qwq8ok7gXwim7oo,JLP (Main Market)
TSLAx,XsDoVfqeBukxuZHWhdvWHBhgEHjGNst4MLodqsJHzoB,Kamino,lending,3552979.1644040057,0.0,5iTiczqgUegqA3PpoNpotizMbY9n1sRWr3oL6igKvWuf,TSLAx (xStocks Market)
cgntSOL,CgnTSoL3DgY9SFHxcLj6CgCgKKoTBr6tp4CPAEWy25DE,Kamino,lending,3452903.8676075693,0.0,BvafE5Sm6rLrBbVRtJ2FkCzfNJQ2TjcL8bvPZULUDYrt,cgntSOL (Main Market)
lanternSOL,LnTRntk2kTfWEY6cVB8K9649pgJbt6dJLS1Ns1GZCWg,Kamino,lending,3386594.013630557,0.0,J5oj3VKWQNKRZx3heWZx7JZC59AEDQ9UQwqqiy63nCuf,lanternSOL (Main Market)
QQQx,Xs8S1uUs1zvS2p7iwtsG3b6fkhpvmwz4GYU3gWAmWHZ,Kamino,lending,3207753.4898572206,0.0,2jerdAXR8r2B6z3P7P6VgSiePQX7wqcpbEqdDbm8mgeB,QQQx (xStocks Market)
SOL,So11111111111111111111111111111111111111112,Kamino,lending,3206989.22196722,0.0,4oigbthMAgjTMPyw8dBxhxU59YMtvNDHqhpR3W4HAzBM,SOL (GM-Solblaze)
USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,Kamino,lending,3062377.2638635393,0.0,9FRZvAsjDJ6WM8BJ2S45h9PoDCLAq8DNY9zZDX7MyGzT,USDC (Bitcoin Market)
SOL,So11111111111111111111111111111111111111112,Kamino,lending,2959444.4261013945,0.0,DQ126djx5db6SMCbejHLNxoosonVes3qW5eVVUQuT93v,SOL (Marinade Market)
MSOL,mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,Kamino,lending,2806160.2796592345,0.0,r7Tyu7QswfZncQwmTQBkG1fDd8N5tJdi4b8S6KiBtBj,MSOL (Marinade Market)
USDT,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,Kamino,lending,2553039.9444478247,0.0,2ov3CMqPBYG3jNBmmpXgK9KMW5GmU5GWZNGcwf7w3BC1,USDT (JLP Market)
NVDAx,Xsc9qvGR1efVDFGLrVsmkzv3qi45LTBjeUKSPmx9qEh,Kamino,lending,2365188.9612251217,0.0,7B66Az3tJhAo4bLkX8PzTixQ9ZGyHkkjxfVLhF26sP5q,NVDAx (xStocks Market)
CASH,CASHx9KJUStyftLFWGvEVf59SGeG9sh5FfcnZMVPCASH,Kamino,lending,2332146.6766475732,0.0,ApQkX32ULJUzszZDe986aobLDLMNDoGQK8tRm6oD6SsA,CASH (Main Market)
nxSOL,sctmTAsDn4tLUcemqoqYijfuRkiEfAMPi84PNq2EueR,Kamino,lending,1732171.7991056452,0.0,8gVpWfWDCtCcUX1meSphqqpyWBceLCcrs9yEXwKKjQrL,nxSOL (Main Market)
WBTC,3NZ9JMVBmGAqocybic2c7LQCJScmgsAZ6vQqTDzcqmJh,Kamino,lending,1636710.1312187575,0.0,2Xd86oYAuhiKtQMVJBuWvJYxrSippreb46PmehGszpPQ,WBTC (Bitcoin Market)
GOOGLx,XsCPL9dNWBMvFtTmwcCA5v3xWPSMEBCszbQdiLLq6aN,Kamino,lending,1536697.5088388755,0.0,4wg6rEkGgHaEuxMduP46C1xFZ24Lnp5YgdNkZAHxFzsN,GOOGLx (xStocks Market)
INF,5oVNBeEEQvYi1cX3ir8Dx5n1P7pdxydbGF2X4TxVusJm,Kamino,lending,1412398.79175843,0.0,HRqCpwgsHBqHWqyuaf683cvPaWJgJf6fGuTWQVv1YZaC,INF (GM-Sanctum)
SOL,So11111111111111111111111111111111111111112,Kamino,lending,1267345.1611938523,0.0,HaVsdBb4mMoYQ3vnS7wCdvhixg5xFQALmFwyL9QJm3fn,SOL (GM-Sanctum)
MSTRx,XsP7xzNPvEHS1m6qfanPUGjNmdnmsLKEoNAnHjdxxyZ,Kamino,lending,1200800.0,0.0,Cwy2WJoswCMyfPtWTrmiaDLXC3phz3qwr1TaT4kaSAyD,MSTRx (xStocks Market)
EURC,HzwqbKZw8HxMN6bF2yFZNrht3c2iXXzpKcFu7uBEDKtr,Kamino,lending,1166891.3793223137,0.0,EGPE45iPkme8G8C1xFDNZoZeHdP3aRYtaAfAQuuwrcGZ,EURC (Main Market)
